"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",9.62390765687515,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",8.23925798995215,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",6.9487260936886,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",4.59021316697488,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",4.15832463078237,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",6.13618860540866,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",2.86408008034083,
"IRL","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",3.69255370420138,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1976",5.90804269300626,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1977",5.73558554307823,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1978",5.79895570386251,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1979",5.73027002834552,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1980",6.06442231541228,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1981",7.01048154336928,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1982",7.45374228086797,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1983",8.09935083262772,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1984",8.4350673753154,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1985",8.71467480538546,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1986",8.69522047208557,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1987",9.13341298287535,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1988",9.16550353170071,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1989",9.19885346683614,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1990",9.90421049842338,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1991",10.6184733307549,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1992",11.326119579812,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1993",11.950750509428,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1994",11.7612974211736,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",12.5612793288767,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",13.0575670812024,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",13.3861304392697,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",14.3828849565762,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",15.4037798154318,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",15.6844926446506,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",15.1562581294116,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",13.7939422407502,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",13.2279852172805,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",12.8018448715512,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",12.3040249971814,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",11.841959275199,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",11.4603079764265,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",11.2923672700062,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",11.6756105980594,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",10.2756635753118,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",9.66671541701931,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",9.27944695559692,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",8.89717692419708,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",8.9155715231162,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",9.45565076716969,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",10.1144252073659,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",10.2758687405706,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",11.1096865057213,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",11.8280557884541,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",11.2369235742198,
"CAN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",10.302935753323,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",9.79237951632546,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",10.7519504977132,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",10.7392363931763,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",12.6668833731919,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",13.0843649225008,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",13.1263744894753,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",12.9205480479073,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",12.5566692221055,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",12.775000946647,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",13.430598487952,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",13.9728244437726,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",13.9575914272241,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",14.484905634213,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",13.9079648737958,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",14.5897181659756,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",16.3425947989642,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",16.0577253464666,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",17.5266315660585,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",19.6829350775753,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",19.3697201577816,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",20.1012239974301,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",20.1037586024351,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",18.0560973969194,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",17.6959131650358,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",17.042035090968,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",17.4930755130481,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",17.2652585342046,
"NLD","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2022",17.275401765165,"E"
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",11.4477441789261,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",12.185988942584,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",13.3519026202846,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",15.050862286859,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",16.3459906693491,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",15.9158284668475,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",16.8832191371524,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",17.2823193688984,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",15.9010667882732,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",15.6319665109235,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",15.514826353797,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",15.874092829854,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",16.4839949083456,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",16.8440138527035,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",17.5971168378258,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",17.7114008166384,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",16.840394550686,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",17.3157026013301,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",17.4123338538512,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",17.1619584862943,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",17.6162295488897,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",17.0884767974628,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",17.1658182595431,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",16.7353617630431,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",16.5078042079789,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",17.8089887211894,
"CHE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",19.3378838478296,"E"
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",8.13283522967056,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",7.98158844718176,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",6.95464221491706,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",6.07556145591326,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",6.26972552881708,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",6.48520993101737,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",6.19331454308934,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",6.45335514260192,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",6.6910444788437,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",6.12967927686776,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",6.74642093794359,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",6.84311067898966,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",7.02869398265766,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",6.91032837296401,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",5.98931921083652,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",6.52046549784845,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",7.4419650408916,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",7.94465760196354,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",7.00119199286482,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",6.8308403091945,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",7.1931675362968,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",7.25656240207405,
"HUN","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2022",6.64637872873556,"E"
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",10.1012198287049,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",10.3523120428192,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",10.6290270606019,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",10.468963909298,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",11.0534730228651,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",11.499842817569,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",11.2309962584534,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",10.8220693167689,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",10.9974476946103,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",11.2269536290027,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",11.3911578074881,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",11.9982515411032,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",11.9187246761183,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",12.0286146310441,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",12.8541051193339,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",12.5938061856963,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",13.5791893963302,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",14.2158265308985,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",14.3743836925525,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",14.1311180798238,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",15.6618614484087,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",15.9867342768334,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",15.2838016439363,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",16.431908386647,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",17.1517113181622,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",18.9992656504536,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",18.8220136181505,
"CZE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2022",18.9087963923297,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1978",5.81381250303119,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1979",6.03986116730192,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1980",6.27503216803494,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1981",6.34934948885482,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1982",6.6256524707627,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1983",7.2838355742081,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1984",8.01219463595425,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1985",8.63502112333786,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1986",8.96661808591852,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1987",9.08551513272539,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1988",9.29246883317326,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1989",9.49373116752676,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1990",9.64046649644607,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1991",9.74348030556313,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1992",10.3350792049077,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1993",10.4617089022415,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1994",10.6456793556071,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",10.8277415898952,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",11.601032561057,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",12.4335227587956,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",13.0083295235334,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",13.3433720475547,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",13.293011470983,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",14.2295070077784,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",13.5646507545769,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",12.9524675809311,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",12.5422322816694,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",12.6051839208565,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",12.4996384880123,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",12.1415192230352,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",12.5279713437306,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",12.5959468314144,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",12.8783155393625,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",12.8287178864994,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",13.3897242840637,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",13.5479612915392,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",14.1061500153495,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",14.9896222762442,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",15.4972260065985,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",15.9054142962189,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",16.4066962033037,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",16.5846575361615,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",18.0881551483155,
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",17.700482523628,"E"
"FRA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2022",18.3715943301744,"E"
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",9.54622759970833,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",10.3195517837852,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",10.7984564217127,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",10.9003494337191,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",10.9965042971848,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",11.1958553957718,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",11.0402540640215,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",10.7441139397604,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",10.1602766441374,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",9.87322065517989,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",9.81170622105934,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",9.23528899149923,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",9.24180771351863,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",9.0759057439183,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",9.17090880889095,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",9.73757013099798,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",9.47031322300218,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",10.6296872141943,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",11.5553838435678,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",12.5409397822792,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",13.0710300022722,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",13.0078112255674,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",12.90421085885,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",12.579300143709,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",12.4684950715246,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",13.3919897302172,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2021",11.3943074255838,
"ITA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2022",10.7230289436346,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1993",18.5628649279875,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1994",19.6703658107121,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",20.7755761091914,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",20.1444028728997,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",21.3596571554156,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",22.9604009757314,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",23.3812219074327,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",23.9169853558437,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",21.7464655785744,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",20.352705061082,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",22.7517088174983,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",22.0197189102606,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",22.3112427728946,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",21.36141235396,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",20.4772219134241,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",20.9617184664463,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",20.7727977327009,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",19.5880867921758,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",19.6059362645964,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",19.0101591772959,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",18.780513672806,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",18.1648606393876,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",19.3863091991368,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2016",17.9431790753502,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2017",18.9204927635461,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2018",18.6371375694016,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2019",19.0162258640273,
"SWE","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2020",20.7578137841221,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1972",4.98634368162903,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1973",5.14354822411964,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1974",5.53664664896555,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1975",5.73593322449355,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1976",5.78339069219768,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1977",5.96489051282271,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1978",6.20242119992188,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1979",6.74884576849302,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1980",7.78446052666804,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1981",8.4279341845184,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1982",9.24356912222354,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1983",9.70429734551522,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1984",10.2613660580715,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1985",10.4673339158628,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1986",10.3793785661011,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1987",10.7030323382729,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1988",11.2688442851535,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1989",11.8809665811093,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1990",11.891304621862,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1991",12.3789182068271,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1992",12.8292476152463,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1993",12.992644577417,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1994",13.080807843037,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",13.8442023007485,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",14.23826438781,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",15.3512247478635,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",15.6576281152808,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",16.7337898530155,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",17.6821563829438,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",16.3320976985831,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",14.879451718456,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",14.2056521460062,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",13.7618374566146,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",12.9746165598783,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",13.2006831596006,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",14.0599563490148,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",14.9009549012418,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",16.5128973791045,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",17.2187532995484,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",17.0522686396715,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",16.7071986046041,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",16.6262177570212,
"USA","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",15.928684903362,
